vacina,agegroup,data,doses,n
Janssen,7,2021-07-29,D2,0
Janssen,7,2021-07-29,DU,27
Janssen,7,2021-07-29,R,0
Janssen,7,2021-07-30,D1,0
Janssen,7,2021-07-30,D2,0
Janssen,7,2021-07-30,DU,22
Janssen,7,2021-07-30,R,0
Janssen,7,2021-07-31,D1,0
Janssen,7,2021-07-31,D2,0
Janssen,7,2021-07-31,DU,13
Janssen,7,2021-07-31,R,0
Janssen,7,2021-08-02,D1,0
Janssen,7,2021-08-02,D2,0
Janssen,7,2021-08-02,DU,9
Janssen,7,2021-08-02,R,0
Janssen,7,2021-08-03,D1,0
Janssen,7,2021-08-03,D2,0
Janssen,7,2021-08-03,DU,12
Janssen,7,2021-08-03,R,0
Janssen,7,2021-08-04,D1,0
Janssen,7,2021-08-04,D2,0
Janssen,7,2021-08-04,DU,13
Janssen,7,2021-08-04,R,0
Janssen,7,2021-08-05,D1,0
Janssen,7,2021-08-05,D2,0
Janssen,7,2021-08-05,DU,10
Janssen,7,2021-08-05,R,0
Janssen,7,2021-08-06,D1,0
Janssen,7,2021-08-06,D2,0
Janssen,7,2021-08-06,DU,18
Janssen,7,2021-08-06,R,0
Janssen,7,2021-08-07,D1,0
Janssen,7,2021-08-07,D2,0
Janssen,7,2021-08-07,DU,7
Janssen,7,2021-08-07,R,0
Janssen,7,2021-08-09,D1,0
Janssen,7,2021-08-09,D2,0
Janssen,7,2021-08-09,DU,16
Janssen,7,2021-08-09,R,0
Janssen,7,2021-08-10,D1,0
Janssen,7,2021-08-10,D2,0
Janssen,7,2021-08-10,DU,8
Janssen,7,2021-08-10,R,0
Janssen,7,2021-08-11,D1,0
Janssen,7,2021-08-11,D2,0
Janssen,7,2021-08-11,DU,11
Janssen,7,2021-08-11,R,0
Janssen,7,2021-08-12,D1,0
Janssen,7,2021-08-12,D2,0
Janssen,7,2021-08-12,DU,17
Janssen,7,2021-08-12,R,0
Janssen,7,2021-08-13,D1,0
Janssen,7,2021-08-13,D2,0
Janssen,7,2021-08-13,DU,16
Janssen,7,2021-08-13,R,0
Janssen,7,2021-08-14,D1,0
Janssen,7,2021-08-14,D2,0
Janssen,7,2021-08-14,DU,6
Janssen,7,2021-08-14,R,0
Janssen,7,2021-08-16,D1,0
Janssen,7,2021-08-16,D2,0
Janssen,7,2021-08-16,DU,3
Janssen,7,2021-08-16,R,0
Janssen,7,2021-08-17,D1,0
Janssen,7,2021-08-17,D2,0
Janssen,7,2021-08-17,DU,6
Janssen,7,2021-08-17,R,0
Janssen,7,2021-08-18,D1,0
Janssen,7,2021-08-18,D2,0
Janssen,7,2021-08-18,DU,8
Janssen,7,2021-08-18,R,0
Janssen,7,2021-08-19,D1,0
Janssen,7,2021-08-19,D2,0
Janssen,7,2021-08-19,DU,1
Janssen,7,2021-08-19,R,0
Janssen,7,2021-08-20,D1,0
Janssen,7,2021-08-20,D2,0
Janssen,7,2021-08-20,DU,6
Janssen,7,2021-08-20,R,0
Janssen,7,2021-08-21,D1,0
Janssen,7,2021-08-21,D2,0
Janssen,7,2021-08-21,DU,2
Janssen,7,2021-08-21,R,0
Janssen,7,2021-08-22,D1,0
Janssen,7,2021-08-22,D2,0
Janssen,7,2021-08-22,DU,0
Janssen,7,2021-08-22,R,1
Janssen,7,2021-08-23,D1,0
Janssen,7,2021-08-23,D2,0
Janssen,7,2021-08-23,DU,2
Janssen,7,2021-08-23,R,0
Janssen,7,2021-08-24,D1,0
Janssen,7,2021-08-24,D2,0
Janssen,7,2021-08-24,DU,7
Janssen,7,2021-08-24,R,0
Janssen,7,2021-08-25,D1,0
Janssen,7,2021-08-25,D2,0
Janssen,7,2021-08-25,DU,4
Janssen,7,2021-08-25,R,0
Janssen,7,2021-08-26,D1,0
Janssen,7,2021-08-26,D2,0
Janssen,7,2021-08-26,DU,1
Janssen,7,2021-08-26,R,0
Janssen,7,2021-08-27,D1,0
Janssen,7,2021-08-27,D2,0
Janssen,7,2021-08-27,DU,39
Janssen,7,2021-08-27,R,0
Janssen,7,2021-08-30,D1,0
Janssen,7,2021-08-30,D2,0
Janssen,7,2021-08-30,DU,3
Janssen,7,2021-08-30,R,0
Janssen,7,2021-08-31,D1,0
Janssen,7,2021-08-31,D2,0
Janssen,7,2021-08-31,DU,13
Janssen,7,2021-08-31,R,0
Janssen,7,2021-09-01,D1,0
Janssen,7,2021-09-01,D2,0
Janssen,7,2021-09-01,DU,6
Janssen,7,2021-09-01,R,0
Janssen,7,2021-09-02,D1,0
Janssen,7,2021-09-02,D2,0
Janssen,7,2021-09-02,DU,6
Janssen,7,2021-09-02,R,0
Janssen,7,2021-09-03,D1,0
Janssen,7,2021-09-03,D2,0
Janssen,7,2021-09-03,DU,7
Janssen,7,2021-09-03,R,0
Janssen,7,2021-09-05,D1,0
Janssen,7,2021-09-05,D2,0
Janssen,7,2021-09-05,DU,2
Janssen,7,2021-09-05,R,0
Janssen,7,2021-09-06,D1,0
Janssen,7,2021-09-06,D2,0
Janssen,7,2021-09-06,DU,4
Janssen,7,2021-09-06,R,0
Janssen,7,2021-09-08,D1,0
Janssen,7,2021-09-08,D2,0
Janssen,7,2021-09-08,DU,3
Janssen,7,2021-09-08,R,0
Janssen,7,2021-09-09,D1,0
Janssen,7,2021-09-09,D2,0
Janssen,7,2021-09-09,DU,7
Janssen,7,2021-09-09,R,0
Janssen,7,2021-09-10,D1,0
Janssen,7,2021-09-10,D2,0
Janssen,7,2021-09-10,DU,4
Janssen,7,2021-09-10,R,0
Janssen,7,2021-09-11,D1,0
Janssen,7,2021-09-11,D2,0
Janssen,7,2021-09-11,DU,1
Janssen,7,2021-09-11,R,0
Janssen,7,2021-09-13,D1,0
Janssen,7,2021-09-13,D2,0
Janssen,7,2021-09-13,DU,5
Janssen,7,2021-09-13,R,0
Janssen,7,2021-09-14,D1,0
Janssen,7,2021-09-14,D2,0
Janssen,7,2021-09-14,DU,9
Janssen,7,2021-09-14,R,0
Janssen,7,2021-09-15,D1,0
Janssen,7,2021-09-15,D2,0
Janssen,7,2021-09-15,DU,6
Janssen,7,2021-09-15,R,0
Janssen,7,2021-09-16,D1,0
Janssen,7,2021-09-16,D2,0
Janssen,7,2021-09-16,DU,1
Janssen,7,2021-09-16,R,0
Janssen,7,2021-09-17,D1,0
Janssen,7,2021-09-17,D2,0
Janssen,7,2021-09-17,DU,2
Janssen,7,2021-09-17,R,0
Janssen,7,2021-09-18,D1,0
Janssen,7,2021-09-18,D2,0
Janssen,7,2021-09-18,DU,1
Janssen,7,2021-09-18,R,0
Janssen,7,2021-09-20,D1,0
Janssen,7,2021-09-20,D2,0
Janssen,7,2021-09-20,DU,1
Janssen,7,2021-09-20,R,0
Janssen,7,2021-09-23,D1,0
Janssen,7,2021-09-23,D2,0
Janssen,7,2021-09-23,DU,1
Janssen,7,2021-09-23,R,0
Janssen,7,2021-09-24,D1,0
Janssen,7,2021-09-24,D2,0
Janssen,7,2021-09-24,DU,2
Janssen,7,2021-09-24,R,0
Janssen,7,2021-09-25,D1,0
Janssen,7,2021-09-25,D2,0
Janssen,7,2021-09-25,DU,1
Janssen,7,2021-09-25,R,0
Janssen,7,2021-09-26,D1,0
Janssen,7,2021-09-26,D2,0
Janssen,7,2021-09-26,DU,2
Janssen,7,2021-09-26,R,0
Janssen,7,2021-09-27,D1,0
Janssen,7,2021-09-27,D2,0
Janssen,7,2021-09-27,DU,3
Janssen,7,2021-09-27,R,0
Janssen,7,2021-09-28,D1,0
Janssen,7,2021-09-28,D2,0
Janssen,7,2021-09-28,DU,1
Janssen,7,2021-09-28,R,1
Janssen,7,2021-10-02,D1,0
Janssen,7,2021-10-02,D2,0
Janssen,7,2021-10-02,DU,4
Janssen,7,2021-10-02,R,0
Janssen,7,2021-10-03,D1,0
Janssen,7,2021-10-03,D2,0
Janssen,7,2021-10-03,DU,1
Janssen,7,2021-10-03,R,0
Janssen,7,2021-10-04,D1,0
Janssen,7,2021-10-04,D2,0
Janssen,7,2021-10-04,DU,0
Janssen,7,2021-10-04,R,5
Janssen,7,2021-10-05,D1,0
Janssen,7,2021-10-05,D2,0
Janssen,7,2021-10-05,DU,2
Janssen,7,2021-10-05,R,2
Janssen,7,2021-10-06,D1,0
Janssen,7,2021-10-06,D2,0
Janssen,7,2021-10-06,DU,1
Janssen,7,2021-10-06,R,0
Janssen,7,2021-10-07,D1,0
Janssen,7,2021-10-07,D2,0
Janssen,7,2021-10-07,DU,2
Janssen,7,2021-10-07,R,0
Janssen,7,2021-10-14,D1,0
Janssen,7,2021-10-14,D2,0
Janssen,7,2021-10-14,DU,1
Janssen,7,2021-10-14,R,0
Janssen,7,2021-10-15,D1,0
Janssen,7,2021-10-15,D2,0
Janssen,7,2021-10-15,DU,2
Janssen,7,2021-10-15,R,1
Janssen,7,2021-10-16,D1,0
Janssen,7,2021-10-16,D2,0
Janssen,7,2021-10-16,DU,10
Janssen,7,2021-10-16,R,0
Janssen,7,2021-10-18,D1,0
Janssen,7,2021-10-18,D2,0
Janssen,7,2021-10-18,DU,2
Janssen,7,2021-10-18,R,0
Janssen,7,2021-10-26,D1,0
Janssen,7,2021-10-26,D2,0
Janssen,7,2021-10-26,DU,1
Janssen,7,2021-10-26,R,1
Janssen,7,2021-10-27,D1,0
Janssen,7,2021-10-27,D2,0
Janssen,7,2021-10-27,DU,2
Janssen,7,2021-10-27,R,1
Janssen,7,2021-11-05,D1,0
Janssen,7,2021-11-05,D2,0
Janssen,7,2021-11-05,DU,1
Janssen,7,2021-11-05,R,0
Janssen,7,2021-11-09,D1,0
Janssen,7,2021-11-09,D2,0
Janssen,7,2021-11-09,DU,1
Janssen,7,2021-11-09,R,0
Janssen,7,2021-11-11,D1,0
Janssen,7,2021-11-11,D2,0
Janssen,7,2021-11-11,DU,1
Janssen,7,2021-11-11,R,1
Janssen,7,2021-11-12,D1,0
Janssen,7,2021-11-12,D2,0
Janssen,7,2021-11-12,DU,2
Janssen,7,2021-11-12,R,0
Janssen,7,2021-11-16,D1,0
Janssen,7,2021-11-16,D2,0
Janssen,7,2021-11-16,DU,1
Janssen,7,2021-11-16,R,1
Janssen,7,2021-11-23,D1,0
Janssen,7,2021-11-23,D2,0
Janssen,7,2021-11-23,DU,3
Janssen,7,2021-11-23,R,0
Janssen,7,2021-12-04,D1,0
Janssen,7,2021-12-04,D2,0
Janssen,7,2021-12-04,DU,1
Janssen,7,2021-12-04,R,3
Janssen,7,2021-12-07,D1,0
Janssen,7,2021-12-07,D2,0
Janssen,7,2021-12-07,DU,1
Janssen,7,2021-12-07,R,2
Janssen,7,2021-12-14,D1,0
Janssen,7,2021-12-14,D2,0
Janssen,7,2021-12-14,DU,0
Janssen,7,2021-12-14,R,240
Janssen,7,2021-12-15,D1,0
Janssen,7,2021-12-15,D2,0
Janssen,7,2021-12-15,DU,0
Janssen,7,2021-12-15,R,6
Janssen,7,2021-12-17,D1,0
Janssen,7,2021-12-17,D2,0
Janssen,7,2021-12-17,DU,5
Janssen,7,2021-12-17,R,179
Janssen,7,2021-12-19,D1,0
Janssen,7,2021-12-19,D2,0
Janssen,7,2021-12-19,DU,1
Janssen,7,2021-12-19,R,9
Janssen,7,2021-12-20,D1,0
Janssen,7,2021-12-20,D2,0
Janssen,7,2021-12-20,DU,0
Janssen,7,2021-12-20,R,85
Janssen,7,2021-12-22,D1,0
Janssen,7,2021-12-22,D2,0
Janssen,7,2021-12-22,DU,0
Janssen,7,2021-12-22,R,2
Janssen,7,2021-12-23,D1,0
Janssen,7,2021-12-23,D2,0
Janssen,7,2021-12-23,DU,0
Janssen,7,2021-12-23,R,63
Janssen,7,2021-12-26,D1,0
Janssen,7,2021-12-26,D2,0
Janssen,7,2021-12-26,DU,0
Janssen,7,2021-12-26,R,1
Janssen,7,2021-12-27,D1,0
Janssen,7,2021-12-27,D2,0
Janssen,7,2021-12-27,DU,5
Janssen,7,2021-12-27,R,177
Janssen,7,2021-12-28,D1,0
Janssen,7,2021-12-28,D2,0
Janssen,7,2021-12-28,DU,2
Janssen,7,2021-12-28,R,232
Janssen,7,2022-01-03,D1,0
Janssen,7,2022-01-03,D2,0
Janssen,7,2022-01-03,DU,4
Janssen,7,2022-01-03,R,158
Janssen,7,2022-01-04,D1,0
Janssen,7,2022-01-04,D2,0
Janssen,7,2022-01-04,DU,1
Janssen,7,2022-01-04,R,403
Janssen,7,2022-01-05,D1,0
Janssen,7,2022-01-05,D2,0
Janssen,7,2022-01-05,DU,1
Janssen,7,2022-01-05,R,8
Janssen,7,2022-01-07,D1,0
Janssen,7,2022-01-07,D2,0
Janssen,7,2022-01-07,DU,0
Janssen,7,2022-01-07,R,2
Janssen,7,2022-01-08,D1,0
Janssen,7,2022-01-08,D2,0
Janssen,7,2022-01-08,DU,2
Janssen,7,2022-01-08,R,5
Janssen,7,2022-01-10,D1,0
Janssen,7,2022-01-10,D2,0
Janssen,7,2022-01-10,DU,17
Janssen,7,2022-01-10,R,834
Janssen,7,2022-01-11,D1,0
Janssen,7,2022-01-11,D2,0
Janssen,7,2022-01-11,DU,9
Janssen,7,2022-01-11,R,1035
Janssen,7,2022-01-12,D1,0
Janssen,7,2022-01-12,D2,0
Janssen,7,2022-01-12,DU,0
Janssen,7,2022-01-12,R,1
Janssen,7,2022-01-13,D1,0
Janssen,7,2022-01-13,D2,0
Janssen,7,2022-01-13,DU,8
Janssen,7,2022-01-13,R,392
Janssen,7,2022-01-14,D1,0
Janssen,7,2022-01-14,D2,0
Janssen,7,2022-01-14,DU,0
Janssen,7,2022-01-14,R,19
Janssen,8,2021-01-18,D1,0
Janssen,8,2021-01-18,D2,0
Janssen,8,2021-01-18,DU,1
Janssen,8,2021-01-18,R,0
Janssen,8,2021-03-11,D1,0
Janssen,8,2021-03-11,D2,0
Janssen,8,2021-03-11,DU,1
Janssen,8,2021-03-11,R,0
Janssen,8,2021-03-12,D1,0
Janssen,8,2021-03-12,D2,0
Janssen,8,2021-03-12,DU,1
Janssen,8,2021-03-12,R,0
Janssen,8,2021-03-13,D1,0
Janssen,8,2021-03-13,D2,0
Janssen,8,2021-03-13,DU,5
Janssen,8,2021-03-13,R,0
Janssen,8,2021-03-15,D1,0
Janssen,8,2021-03-15,D2,0
Janssen,8,2021-03-15,DU,2
Janssen,8,2021-03-15,R,0
Janssen,8,2021-03-16,D1,0
Janssen,8,2021-03-16,D2,0
Janssen,8,2021-03-16,DU,3
Janssen,8,2021-03-16,R,0
Janssen,8,2021-03-17,D1,0
Janssen,8,2021-03-17,D2,0
Janssen,8,2021-03-17,DU,4
Janssen,8,2021-03-17,R,0
Janssen,8,2021-03-18,D1,0
Janssen,8,2021-03-18,D2,0
Janssen,8,2021-03-18,DU,1
Janssen,8,2021-03-18,R,0
Janssen,8,2021-04-06,D1,0
Janssen,8,2021-04-06,D2,0
Janssen,8,2021-04-06,DU,1
Janssen,8,2021-04-06,R,0
Janssen,8,2021-06-15,D1,0
Janssen,8,2021-06-15,D2,0
Janssen,8,2021-06-15,DU,1
Janssen,8,2021-06-15,R,0
Janssen,8,2021-06-18,D1,0
Janssen,8,2021-06-18,D2,0
Janssen,8,2021-06-18,DU,0
Janssen,8,2021-06-18,R,1
Janssen,8,2021-06-26,D1,0
Janssen,8,2021-06-26,D2,0
Janssen,8,2021-06-26,DU,1
Janssen,8,2021-06-26,R,0
Janssen,8,2021-06-28,D1,0
Janssen,8,2021-06-28,D2,0
Janssen,8,2021-06-28,DU,265
Janssen,8,2021-06-28,R,0
Janssen,8,2021-06-29,D1,0
Janssen,8,2021-06-29,D2,0
Janssen,8,2021-06-29,DU,131
Janssen,8,2021-06-29,R,0
Janssen,8,2021-06-30,D1,0
Janssen,8,2021-06-30,D2,0
Janssen,8,2021-06-30,DU,93
Janssen,8,2021-06-30,R,0
Janssen,8,2021-07-01,D1,0
Janssen,8,2021-07-01,D2,0
Janssen,8,2021-07-01,DU,61
Janssen,8,2021-07-01,R,0
Janssen,8,2021-07-02,D1,0
Janssen,8,2021-07-02,D2,0
Janssen,8,2021-07-02,DU,29
Janssen,8,2021-07-02,R,0
Janssen,8,2021-07-03,D1,0
Janssen,8,2021-07-03,D2,0
Janssen,8,2021-07-03,DU,23
Janssen,8,2021-07-03,R,0
Janssen,8,2021-07-04,D1,0
Janssen,8,2021-07-04,D2,0
Janssen,8,2021-07-04,DU,1
Janssen,8,2021-07-04,R,0
Janssen,8,2021-07-05,D1,0
Janssen,8,2021-07-05,D2,0
Janssen,8,2021-07-05,DU,28
Janssen,8,2021-07-05,R,0
Janssen,8,2021-07-06,D1,0
Janssen,8,2021-07-06,D2,0
Janssen,8,2021-07-06,DU,252
Janssen,8,2021-07-06,R,0
Janssen,8,2021-07-07,D1,0
Janssen,8,2021-07-07,D2,0
Janssen,8,2021-07-07,DU,367
Janssen,8,2021-07-07,R,0
Janssen,8,2021-07-08,D1,0
Janssen,8,2021-07-08,D2,0
Janssen,8,2021-07-08,DU,179
Janssen,8,2021-07-08,R,1
Janssen,8,2021-07-09,D1,0
Janssen,8,2021-07-09,D2,0
Janssen,8,2021-07-09,DU,127
Janssen,8,2021-07-09,R,0
Janssen,8,2021-07-10,D1,0
Janssen,8,2021-07-10,D2,0
Janssen,8,2021-07-10,DU,80
Janssen,8,2021-07-10,R,0
Janssen,8,2021-07-11,D1,0
Janssen,8,2021-07-11,D2,0
Janssen,8,2021-07-11,DU,5
Janssen,8,2021-07-11,R,0
Janssen,8,2021-07-12,D1,0
Janssen,8,2021-07-12,D2,0
Janssen,8,2021-07-12,DU,84
Janssen,8,2021-07-12,R,0
Janssen,8,2021-07-13,D1,0
Janssen,8,2021-07-13,D2,0
Janssen,8,2021-07-13,DU,72
Janssen,8,2021-07-13,R,0
Janssen,8,2021-07-14,D1,0
Janssen,8,2021-07-14,D2,0
Janssen,8,2021-07-14,DU,82
Janssen,8,2021-07-14,R,0
Janssen,8,2021-07-15,D1,0
Janssen,8,2021-07-15,D2,0
Janssen,8,2021-07-15,DU,64
Janssen,8,2021-07-15,R,0
Janssen,8,2021-07-16,D1,0
Janssen,8,2021-07-16,D2,0
Janssen,8,2021-07-16,DU,37
Janssen,8,2021-07-16,R,0
Janssen,8,2021-07-17,D1,0
Janssen,8,2021-07-17,D2,0
Janssen,8,2021-07-17,DU,48
Janssen,8,2021-07-17,R,0
Janssen,8,2021-07-19,D1,0
Janssen,8,2021-07-19,D2,0
Janssen,8,2021-07-19,DU,10
Janssen,8,2021-07-19,R,0
Janssen,8,2021-07-20,D1,0
Janssen,8,2021-07-20,D2,0
Janssen,8,2021-07-20,DU,13
Janssen,8,2021-07-20,R,0
Janssen,8,2021-07-21,D1,0
Janssen,8,2021-07-21,D2,0
Janssen,8,2021-07-21,DU,9
Janssen,8,2021-07-21,R,1
Janssen,8,2021-07-22,D1,0
Janssen,8,2021-07-22,D2,0
Janssen,8,2021-07-22,DU,10
Janssen,8,2021-07-22,R,0
Janssen,8,2021-07-23,D1,0
Janssen,8,2021-07-23,D2,0
Janssen,8,2021-07-23,DU,6
Janssen,8,2021-07-23,R,0
Janssen,8,2021-07-24,D1,0
Janssen,8,2021-07-24,D2,0
Janssen,8,2021-07-24,DU,12
Janssen,8,2021-07-24,R,0
Janssen,8,2021-07-25,D1,0
Janssen,8,2021-07-25,D2,0
Janssen,8,2021-07-25,DU,1
Janssen,8,2021-07-25,R,0
Janssen,8,2021-07-26,D1,0
Janssen,8,2021-07-26,D2,0
Janssen,8,2021-07-26,DU,5
Janssen,8,2021-07-26,R,0
Janssen,8,2021-07-27,D1,0
Janssen,8,2021-07-27,D2,0
Janssen,8,2021-07-27,DU,3
Janssen,8,2021-07-27,R,0
Janssen,8,2021-07-28,D1,0
Janssen,8,2021-07-28,D2,0
Janssen,8,2021-07-28,DU,11
Janssen,8,2021-07-28,R,0
Janssen,8,2021-07-29,D1,0
Janssen,8,2021-07-29,D2,0
Janssen,8,2021-07-29,DU,6
Janssen,8,2021-07-29,R,0
Janssen,8,2021-07-30,D1,0
Janssen,8,2021-07-30,D2,0
Janssen,8,2021-07-30,DU,9
Janssen,8,2021-07-30,R,0
Janssen,8,2021-07-31,D1,0
Janssen,8,2021-07-31,D2,0
Janssen,8,2021-07-31,DU,4
Janssen,8,2021-07-31,R,0
Janssen,8,2021-08-03,D1,0
Janssen,8,2021-08-03,D2,0
Janssen,8,2021-08-03,DU,2
Janssen,8,2021-08-03,R,0
Janssen,8,2021-08-04,D1,0
Janssen,8,2021-08-04,D2,0
Janssen,8,2021-08-04,DU,3
Janssen,8,2021-08-04,R,0
Janssen,8,2021-08-05,D1,0
Janssen,8,2021-08-05,D2,0
Janssen,8,2021-08-05,DU,4
Janssen,8,2021-08-05,R,0
Janssen,8,2021-08-06,D1,0
Janssen,8,2021-08-06,D2,0
Janssen,8,2021-08-06,DU,6
Janssen,8,2021-08-06,R,0
Janssen,8,2021-08-09,D1,0
Janssen,8,2021-08-09,D2,0
Janssen,8,2021-08-09,DU,3
Janssen,8,2021-08-09,R,0
Janssen,8,2021-08-10,D1,0
Janssen,8,2021-08-10,D2,0
Janssen,8,2021-08-10,DU,3
Janssen,8,2021-08-10,R,0
Janssen,8,2021-08-11,D1,0
Janssen,8,2021-08-11,D2,0
Janssen,8,2021-08-11,DU,5
Janssen,8,2021-08-11,R,0
Janssen,8,2021-08-12,D1,0
Janssen,8,2021-08-12,D2,0
Janssen,8,2021-08-12,DU,2
Janssen,8,2021-08-12,R,0
Janssen,8,2021-08-13,D1,0
Janssen,8,2021-08-13,D2,0
Janssen,8,2021-08-13,DU,3
Janssen,8,2021-08-13,R,0
Janssen,8,2021-08-16,D1,0
Janssen,8,2021-08-16,D2,0
Janssen,8,2021-08-16,DU,2
Janssen,8,2021-08-16,R,0
Janssen,8,2021-08-17,D1,0
Janssen,8,2021-08-17,D2,0
Janssen,8,2021-08-17,DU,2
Janssen,8,2021-08-17,R,1
Janssen,8,2021-08-18,D1,0
Janssen,8,2021-08-18,D2,0
Janssen,8,2021-08-18,DU,4
Janssen,8,2021-08-18,R,0
Janssen,8,2021-08-19,D1,0
Janssen,8,2021-08-19,D2,0
Janssen,8,2021-08-19,DU,2
Janssen,8,2021-08-19,R,1
Janssen,8,2021-08-20,D1,0
Janssen,8,2021-08-20,D2,0
Janssen,8,2021-08-20,DU,1
Janssen,8,2021-08-20,R,0
Janssen,8,2021-08-21,D1,0
Janssen,8,2021-08-21,D2,0
Janssen,8,2021-08-21,DU,1
Janssen,8,2021-08-21,R,6
Janssen,8,2021-08-22,D1,0
Janssen,8,2021-08-22,D2,0
Janssen,8,2021-08-22,DU,0
Janssen,8,2021-08-22,R,3
Janssen,8,2021-08-24,D1,0
Janssen,8,2021-08-24,D2,0
Janssen,8,2021-08-24,DU,3
Janssen,8,2021-08-24,R,0
Janssen,8,2021-08-25,D1,0
Janssen,8,2021-08-25,D2,0
Janssen,8,2021-08-25,DU,5
Janssen,8,2021-08-25,R,0
Janssen,8,2021-08-27,D1,0
Janssen,8,2021-08-27,D2,0
Janssen,8,2021-08-27,DU,16
Janssen,8,2021-08-27,R,0
Janssen,8,2021-08-28,D1,0
Janssen,8,2021-08-28,D2,0
Janssen,8,2021-08-28,DU,1
Janssen,8,2021-08-28,R,4
Janssen,8,2021-08-29,D1,0
Janssen,8,2021-08-29,D2,0
Janssen,8,2021-08-29,DU,1
Janssen,8,2021-08-29,R,2
Janssen,8,2021-08-30,D1,0
Janssen,8,2021-08-30,D2,0
Janssen,8,2021-08-30,DU,1
Janssen,8,2021-08-30,R,0
Janssen,8,2021-08-31,D1,0
Janssen,8,2021-08-31,D2,0
Janssen,8,2021-08-31,DU,1
Janssen,8,2021-08-31,R,0
Janssen,8,2021-09-01,D1,0
Janssen,8,2021-09-01,D2,0
Janssen,8,2021-09-01,DU,1
Janssen,8,2021-09-01,R,0
Janssen,8,2021-09-02,D1,0
Janssen,8,2021-09-02,D2,0
Janssen,8,2021-09-02,DU,2
Janssen,8,2021-09-02,R,0
Janssen,8,2021-09-05,D1,0
Janssen,8,2021-09-05,D2,0
Janssen,8,2021-09-05,DU,1
Janssen,8,2021-09-05,R,0
Janssen,8,2021-09-08,D1,0
Janssen,8,2021-09-08,D2,0
Janssen,8,2021-09-08,DU,0
Janssen,8,2021-09-08,R,1
Janssen,8,2021-09-09,D1,0
Janssen,8,2021-09-09,D2,0
Janssen,8,2021-09-09,DU,1
Janssen,8,2021-09-09,R,0
Janssen,8,2021-09-10,D1,0
Janssen,8,2021-09-10,D2,0
Janssen,8,2021-09-10,DU,2
Janssen,8,2021-09-10,R,0
Janssen,8,2021-09-11,D1,0
Janssen,8,2021-09-11,D2,0
Janssen,8,2021-09-11,DU,1
Janssen,8,2021-09-11,R,1
Janssen,8,2021-09-13,D1,0
Janssen,8,2021-09-13,D2,0
Janssen,8,2021-09-13,DU,3
Janssen,8,2021-09-13,R,0
Janssen,8,2021-09-14,D1,0
Janssen,8,2021-09-14,D2,0
Janssen,8,2021-09-14,DU,5
Janssen,8,2021-09-14,R,0
Janssen,8,2021-09-16,D1,0
Janssen,8,2021-09-16,D2,0
Janssen,8,2021-09-16,DU,1
Janssen,8,2021-09-16,R,0
